prev_index;exer;ndept;COMPTE_T;ident;lbudg;COMPTE;value;remboursement
1502;2017;068;74;22680001900227;DEP HAUT-RHIN;7482;41515.0;True
1503;2017;068;75;22680001900227;DEP HAUT-RHIN;7588;1369944.22;True
1504;2017;068;76;22680001900227;DEP HAUT-RHIN;761;111438.88;True
1505;2017;068;77;22680001900227;DEP HAUT-RHIN;7718;179714.17;True
1506;2017;069;10;22690001700014;DEP RHONE;1068;2050891.53;True
1507;2017;069;13;22690001700014;DEP RHONE;1341;147450.0;True
1508;2017;069;16;22690001700014;DEP RHONE;16449;17366412.47;True
1509;2017;069;70;22690001700014;DEP RHONE;7083;799.0;True
1510;2017;069;73;22690001700014;DEP RHONE;7398;0.0;True
1511;2017;069;74;22690001700014;DEP RHONE;7482;35518.0;True
1512;2017;069;75;22690001700014;DEP RHONE;7588;10665986.49;True
1513;2017;069;76;22690001700014;DEP RHONE;761;624045.26;True
1514;2017;069;77;22690001700014;DEP RHONE;7718;32759.73;True
1515;2017;070;10;22700001500015;DEP HAUTE-SAONE;1068;15944440.08;True
1516;2017;070;13;22700001500015;DEP HAUTE-SAONE;1341;0.0;True
1517;2017;070;16;22700001500015;DEP HAUTE-SAONE;16449;9109291.2;True
1518;2017;070;70;22700001500015;DEP HAUTE-SAONE;7083;240.0;True
1519;2017;070;73;22700001500015;DEP HAUTE-SAONE;7351;2514563.98;True
1520;2017;070;74;22700001500015;DEP HAUTE-SAONE;7482;11821.0;True
1521;2017;070;75;22700001500015;DEP HAUTE-SAONE;7588;340851.43;True
1522;2017;070;76;22700001500015;DEP HAUTE-SAONE;7621;329.73;True
1523;2017;070;77;22700001500015;DEP HAUTE-SAONE;7718;10590.99;True
1524;2017;071;10;22710001300688;DEP SAONE-ET-LOIRE;1068;27788931.14;True
1525;2017;071;13;22710001300688;DEP SAONE-ET-LOIRE;13272;0.0;True
1526;2017;071;16;22710001300688;DEP SAONE-ET-LOIRE;16449;31608748.63;True
1527;2017;071;70;22710001300688;DEP SAONE-ET-LOIRE;7083;14128.4;True
1528;2017;071;73;22710001300688;DEP SAONE-ET-LOIRE;7398;0.0;True
1529;2017;071;74;22710001300688;DEP SAONE-ET-LOIRE;7482;1031970.85;True
1530;2017;071;75;22710001300688;DEP SAONE-ET-LOIRE;7588;70038.59;True
1531;2017;071;76;22710001300688;DEP SAONE-ET-LOIRE;7621;126.64;True
1532;2017;071;77;22710001300688;DEP SAONE-ET-LOIRE;7718;92415.48;True
1533;2017;072;10;22720002900014;DEP SARTHE;1068;27037688.74;True
1534;2017;072;13;22720002900014;DEP SARTHE;1341;0.0;True
1535;2017;072;16;22720002900014;DEP SARTHE;16449;2201404.5;True
1536;2017;072;70;22720002900014;DEP SARTHE;7083;1138715.4;True
1537;2017;072;73;22720002900014;DEP SARTHE;7322;430266.72;True
1538;2017;072;74;22720002900014;DEP SARTHE;7482;38103.0;True
1539;2017;072;75;22720002900014;DEP SARTHE;7588;394347.5;True
1540;2017;072;76;22720002900014;DEP SARTHE;761;472.44;True
1541;2017;072;77;22720002900014;DEP SARTHE;777;0.0;True
1542;2017;073;10;22730001900014;DEP SAVOIE;1068;24150476.34;True
1543;2017;073;13;22730001900014;DEP SAVOIE;1341;0.0;True
1544;2017;073;16;22730001900014;DEP SAVOIE;16449;23378264.32;True
1545;2017;073;70;22730001900014;DEP SAVOIE;70878;481907.95;True
1546;2017;073;73;22730001900014;DEP SAVOIE;7322;1005891.94;True
1547;2017;073;74;22730001900014;DEP SAVOIE;7482;118432.0;True
1548;2017;073;75;22730001900014;DEP SAVOIE;7588;2709668.9;True
1549;2017;073;76;22730001900014;DEP SAVOIE;7621;743103.52;True
1550;2017;073;77;22730001900014;DEP SAVOIE;7718;340993.4;True
1551;2017;074;10;22740001700074;DEP HAUTE-SAVOIE;1068;111568850.12;True
1552;2017;074;13;22740001700074;DEP HAUTE-SAVOIE;1341;3119833.0;True
1553;2017;074;16;22740001700074;DEP HAUTE-SAVOIE;16449;5333333.33;True
1554;2017;074;70;22740001700074;DEP HAUTE-SAVOIE;70878;331960.74;True
1555;2017;074;73;22740001700074;DEP HAUTE-SAVOIE;7398;0.0;True
1556;2017;074;74;22740001700074;DEP HAUTE-SAVOIE;7482;99685.0;True
1557;2017;074;75;22740001700074;DEP HAUTE-SAVOIE;7588;75485.68;True
1558;2017;074;76;22740001700074;DEP HAUTE-SAVOIE;7621;4126769.15;True
1559;2017;074;77;22740001700074;DEP HAUTE-SAVOIE;7718;149811.57;True
1560;2017;075;10;22750005500016;DEP PARIS;1068;77579029.23;True
1561;2017;075;13;22750005500016;DEP PARIS;1311;77213503.97;True
1562;2017;075;70;22750005500016;DEP PARIS;70848;48104.95;True
1563;2017;075;73;22750005500016;DEP PARIS;7398;0.0;True
1564;2017;075;74;22750005500016;DEP PARIS;7478222;42000.0;True
1565;2017;075;75;22750005500016;DEP PARIS;7588;1755727.68;True
1566;2017;075;76;22750005500016;DEP PARIS;7621;7559.3;True
1567;2017;075;77;22750005500016;DEP PARIS;7718;1009958.76;True
1568;2017;076;10;22760540900019;DEP SEINE-MARITIME;1068;71675610.14;True
1569;2017;076;13;22760540900019;DEP SEINE-MARITIME;1341;0.0;True
1570;2017;076;16;22760540900019;DEP SEINE-MARITIME;16441;0.0;True
1571;2017;076;70;22760540900019;DEP SEINE-MARITIME;7083;83941.35;True
1572;2017;076;73;22760540900019;DEP SEINE-MARITIME;7398;0.0;True
1573;2017;076;74;22760540900019;DEP SEINE-MARITIME;7461;8539201.0;True
1574;2017;076;75;22760540900019;DEP SEINE-MARITIME;7588;1506893.57;True
1575;2017;076;76;22760540900019;DEP SEINE-MARITIME;7688;1248568.29;True
1576;2017;076;77;22760540900019;DEP SEINE-MARITIME;7718;237409.61;True
1577;2017;077;10;22770001000019;DEP SEINE-ET-MARNE;1068;111488621.35;True
1578;2017;077;13;22770001000019;DEP SEINE-ET-MARNE;1341;3056233.6;True
1579;2017;077;16;22770001000019;DEP SEINE-ET-MARNE;16449;3554783.0;True
1580;2017;077;70;22770001000019;DEP SEINE-ET-MARNE;7083;1544.47;True
1581;2017;077;73;22770001000019;DEP SEINE-ET-MARNE;7398;0.0;True
1582;2017;077;74;22770001000019;DEP SEINE-ET-MARNE;7482;67972.0;True
1583;2017;077;75;22770001000019;DEP SEINE-ET-MARNE;7588;22428.67;True
1584;2017;077;76;22770001000019;DEP SEINE-ET-MARNE;7621;43500.04;True
1585;2017;077;77;22770001000019;DEP SEINE-ET-MARNE;7718;2416903.96;True
1586;2017;078;10;22780646000019;DEP YVELINES;1068;60454545.45;True
1587;2017;078;13;22780646000019;DEP YVELINES;1341;1491110.46;True
1588;2017;078;16;22780646000019;DEP YVELINES;165;4676.0;True
1589;2017;078;70;22780646000019;DEP YVELINES;7083;21886.73;True
1590;2017;078;73;22780646000019;DEP YVELINES;7398;0.0;True
1591;2017;078;74;22780646000019;DEP YVELINES;7482;88478.0;True
1592;2017;078;75;22780646000019;DEP YVELINES;7588;362123.39;True
1593;2017;078;76;22780646000019;DEP YVELINES;761;25.75;True
1594;2017;078;77;22780646000019;DEP YVELINES;7718;143156.22;True
1595;2017;079;10;22790001600352;DEPARTEMENT DEUX-SEVRES;1068;6000000.0;True
1596;2017;079;13;22790001600352;DEPARTEMENT DEUX-SEVRES;1341;0.0;True
1597;2017;079;16;22790001600352;DEPARTEMENT DEUX-SEVRES;16449;8824563.37;True
1598;2017;079;70;22790001600352;DEPARTEMENT DEUX-SEVRES;7083;797.76;True
1599;2017;079;73;22790001600352;DEPARTEMENT DEUX-SEVRES;7322;261137.33;True
1600;2017;079;74;22790001600352;DEPARTEMENT DEUX-SEVRES;7482;21982.0;True
1601;2017;079;75;22790001600352;DEPARTEMENT DEUX-SEVRES;7588;4233877.0;True
1602;2017;079;76;22790001600352;DEPARTEMENT DEUX-SEVRES;764;47.45;True
1603;2017;079;77;22790001600352;DEPARTEMENT DEUX-SEVRES;7718;128253.13;True
1604;2017;080;10;22800001400016;DEP SOMME;1068;35832742.39;True
1605;2017;080;13;22800001400016;DEP SOMME;1341;516426.65;True
1606;2017;080;16;22800001400016;DEP SOMME;16311;0.0;True
1607;2017;080;70;22800001400016;DEP SOMME;7083;6289.93;True
1608;2017;080;73;22800001400016;DEP SOMME;7322;647203.22;True
1609;2017;080;74;22800001400016;DEP SOMME;7482;34350.0;True
1610;2017;080;75;22800001400016;DEP SOMME;7588;990467.02;True
1611;2017;080;76;22800001400016;DEP SOMME;761;6.8;True
1612;2017;080;77;22800001400016;DEP SOMME;7718;1327.5;True
1613;2017;081;10;22810001200019;DEP TARN;1068;16099439.82;True
1614;2017;081;13;22810001200019;DEP TARN;1341;1615362.0;True
1615;2017;081;16;22810001200019;DEP TARN;165;0.0;True
1616;2017;081;70;22810001200019;DEP TARN;70878;100971.27;True
1617;2017;081;73;22810001200019;DEP TARN;7351;4480184.82;True
1618;2017;081;74;22810001200019;DEP TARN;7461;2303866.0;True
1619;2017;081;75;22810001200019;DEP TARN;7588;456445.59;True
1620;2017;081;76;22810001200019;DEP TARN;7688;18.75;True
1621;2017;081;77;22810001200019;DEP TARN;7718;770.0;True
1622;2017;082;10;22820001000012;DEP TARN-ET-GARONNE;1068;15639159.85;True
1623;2017;082;13;22820001000012;DEP TARN-ET-GARONNE;1341;6884.0;True
1624;2017;082;16;22820001000012;DEP TARN-ET-GARONNE;16441;0.0;True
1625;2017;082;70;22820001000012;DEP TARN-ET-GARONNE;7083;36970.0;True
1626;2017;082;73;22820001000012;DEP TARN-ET-GARONNE;7398;0.0;True
1627;2017;082;74;22820001000012;DEP TARN-ET-GARONNE;7461;1652594.0;True
1628;2017;082;75;22820001000012;DEP TARN-ET-GARONNE;7588;242382.75;True
1629;2017;082;76;22820001000012;DEP TARN-ET-GARONNE;764;3.94;True
1630;2017;082;77;22820001000012;DEP TARN-ET-GARONNE;7718;239236.17;True
1631;2017;083;10;22830001800113;DEP VAR;1068;30342363.16;True
1632;2017;083;13;22830001800113;DEP VAR;13272;366790.15;True
1633;2017;083;16;22830001800113;DEP VAR;165;0.0;True
1634;2017;083;70;22830001800113;DEP VAR;70848;45160.43;True
1635;2017;083;73;22830001800113;DEP VAR;7398;0.0;True
1636;2017;083;74;22830001800113;DEP VAR;7461;3015602.0;True
1637;2017;083;75;22830001800113;DEP VAR;7588;2436901.82;True
1638;2017;083;76;22830001800113;DEP VAR;761;3839.15;True
1639;2017;083;77;22830001800113;DEP VAR;7718;1173052.88;True
1640;2017;084;10;22840001600017;DEP VAUCLUSE;1068;42415970.83;True
1641;2017;084;13;22840001600017;DEP VAUCLUSE;1341;961752.14;True
1642;2017;084;16;22840001600017;DEP VAUCLUSE;16449;8152369.96;True
1643;2017;084;70;22840001600017;DEP VAUCLUSE;70848;203984.94;True
1644;2017;084;73;22840001600017;DEP VAUCLUSE;7351;7282772.21;True
1645;2017;084;74;22840001600017;DEP VAUCLUSE;7482;71300.0;True
1646;2017;084;75;22840001600017;DEP VAUCLUSE;7588;1961813.41;True
1647;2017;084;76;22840001600017;DEP VAUCLUSE;7688;173090.08;True
1648;2017;084;77;22840001600017;DEP VAUCLUSE;7718;90996.8;True
1649;2017;085;10;22850001300658;DEP VENDEE;1068;56653364.18;True
1650;2017;085;13;22850001300658;DEP VENDEE;1318;0.0;True
1651;2017;085;16;22850001300658;DEP VENDEE;165;64930.48;True
1652;2017;085;70;22850001300658;DEP VENDEE;7083;1291000.0;True
1653;2017;085;73;22850001300658;DEP VENDEE;7398;0.0;True
1654;2017;085;74;22850001300658;DEP VENDEE;7482;54121.0;True
1655;2017;085;75;22850001300658;DEP VENDEE;7588;1472108.64;True
1656;2017;085;76;22850001300658;DEP VENDEE;766;1.23;True
1657;2017;085;77;22850001300658;DEP VENDEE;7718;55849.93;True
1658;2017;086;10;22860001100016;DEP VIENNE;1068;7270326.49;True
1659;2017;086;13;22860001100016;DEP VIENNE;1341;3278019.89;True
1660;2017;086;16;22860001100016;DEP VIENNE;165;0.0;True
1661;2017;086;70;22860001100016;DEP VIENNE;7083;25908.16;True
1662;2017;086;73;22860001100016;DEP VIENNE;7398;0.0;True
1663;2017;086;74;22860001100016;DEP VIENNE;7482;25055.0;True
1664;2017;086;75;22860001100016;DEP VIENNE;7588;21689.83;True
1665;2017;086;76;22860001100016;DEP VIENNE;7621;176485.22;True
1666;2017;086;77;22860001100016;DEP VIENNE;7718;490878.43;True
1667;2017;087;10;22870851700989;DEP HAUTE-VIENNE;1068;21422516.28;True
1668;2017;087;13;22870851700989;DEP HAUTE-VIENNE;1341;1998465.0;True
1669;2017;087;16;22870851700989;DEP HAUTE-VIENNE;1641;3500000.0;True
1670;2017;087;70;22870851700989;DEP HAUTE-VIENNE;70878;956841.11;True
1671;2017;087;73;22870851700989;DEP HAUTE-VIENNE;7351;3962452.46;True
1672;2017;087;74;22870851700989;DEP HAUTE-VIENNE;7461;3677999.0;True
1673;2017;087;75;22870851700989;DEP HAUTE-VIENNE;7588;165100.25;True
1674;2017;087;77;22870851700989;DEP HAUTE-VIENNE;777;0.0;True
1675;2017;088;10;22880001700011;DEP VOSGES;1068;35059306.2;True
1676;2017;088;13;22880001700011;DEP VOSGES;1341;0.0;True
1677;2017;088;16;22880001700011;DEP VOSGES;16449;0.0;True
1678;2017;088;70;22880001700011;DEP VOSGES;7083;190.0;True
1679;2017;088;73;22880001700011;DEP VOSGES;7398;0.0;True
1680;2017;088;74;22880001700011;DEP VOSGES;7482;19243.0;True
1681;2017;088;75;22880001700011;DEP VOSGES;7588;59770.73;True
1682;2017;088;76;22880001700011;DEP VOSGES;761;44582.95;True
1683;2017;088;77;22880001700011;DEP VOSGES;7718;3392.29;True
1684;2017;089;10;22890001500139;DEP YONNE;1068;2168382.0;True
1685;2017;089;13;22890001500139;DEP YONNE;13272;0.0;True
1686;2017;089;16;22890001500139;DEP YONNE;16449;5703500.05;True
1687;2017;089;70;22890001500139;DEP YONNE;7083;28563.12;True
1688;2017;089;73;22890001500139;DEP YONNE;7322;172729.77;True
1689;2017;089;74;22890001500139;DEP YONNE;7478222;31000.0;True
1690;2017;089;75;22890001500139;DEP YONNE;7588;574181.09;True
1691;2017;089;76;22890001500139;DEP YONNE;7688;1507.02;True
1692;2017;089;77;22890001500139;DEP YONNE;7718;774347.04;True
1693;2017;090;10;22900001300040;DEP TERRITOIRE-BELFORT;1068;19894534.31;True
1694;2017;090;13;22900001300040;DEP TERRITOIRE-BELFORT;13272;0.0;True
1695;2017;090;16;22900001300040;DEP TERRITOIRE-BELFORT;16449;0.0;True
1696;2017;090;70;22900001300040;DEP TERRITOIRE-BELFORT;70878;153999.94;True
1697;2017;090;73;22900001300040;DEP TERRITOIRE-BELFORT;7322;59985.0;True
1698;2017;090;74;22900001300040;DEP TERRITOIRE-BELFORT;7482;6684.0;True
1699;2017;090;75;22900001300040;DEP TERRITOIRE-BELFORT;7588;671855.14;True
1700;2017;090;76;22900001300040;DEP TERRITOIRE-BELFORT;7688;26.2;True
1701;2017;090;77;22900001300040;DEP TERRITOIRE-BELFORT;777;0.0;True
1702;2017;091;10;22910228000018;DEP ESSONNE;1068;58537470.11;True
1703;2017;091;13;22910228000018;DEP ESSONNE;1313;0.0;True
1704;2017;091;16;22910228000018;DEP ESSONNE;16449;58149000.0;True
1705;2017;091;70;22910228000018;DEP ESSONNE;70848;265904.56;True
